Date,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,total,GDPA,GDPQ,GDPM,45,46,49,52,55,56,58,59,60,61,62,63,69.1,69.2,70.2,71,72,73,74,77,78,79,80,81.2,82,85,90,95,96,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,NSA,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,R,S,"Food, drink and tobacco1",Clothing and footwear,Household goods1,Other non-food1
Jul-18,534.9,999.6,902.8,1531.1,544.5,494.2,219.1,113.9,869.8,1009.4,879,403.5,935.3,170,327.2,586.5,485.1,1213.5,2061.2,713.1,716.7,495.3,2923.2,157.8,1869.6,1021.3,3134.3,6417.9,406.6,2207.4,295.3,775.4,944.2,93.1,353.4,1031.9,203.3,1827.1,,,104,16317.5,71830.6,3707.8,5073.4,2741.6,6285.7,1537.4,1911.7,1133.7,5275.7,8279.2,1316.1,3030.1,2206.2,5220.3,5656.7,1987.7,2996.3,1909.5,3257.7,5063.6,4112.6,681.7,802.2,5995.8,4416.7,1022.5,423.3,635.9,33.69,23.2,46.64,276.79,58.26,25.77,18.14,38.78,271.05,55.63,-0.01,-0.14,-0.1,0,-0.08,-0.03,-0.06,0.01,0.1,-0.03,-0.15,0,0.07,0.01,0.19,-0.32,0.09,-0.1,111.1,114.9,90.6,113.1
Aug-18,550.1,1022.5,926.9,1631.3,539.8,487.5,182.9,99.8,880.9,962.1,903.4,421.3,921.7,144.8,320.3,561,477.2,1322.2,1980,705.8,712.6,479,2904.1,180.5,1876.1,1046.9,2953.1,4971.4,360.3,2077.1,254.5,775.7,942.8,87.3,344.7,940.6,200.5,1877.7,,,104.1,14338.2,73104.4,3742.6,4955.2,2632.4,6356,1711.4,1993.2,1155.8,5333.2,8642.9,1316.7,2684.2,2161.6,5908.9,5604.7,1941.8,2970.6,1778.2,3426,4921.3,3977.5,663.6,793.8,5755.7,4946.8,794.3,436.9,646.1,33.21,23.46,47.13,281.04,58.03,24.89,18.29,39.48,271.98,55.16,0.06,0.25,0.05,0.02,0.05,-0.02,0.12,-0.21,0.11,0.06,-0.15,-0.04,-0.03,-0.21,-0.52,-0.16,0.04,0.09,107.4,112.9,91.8,108.6
Sep-18,508.4,929.4,896.9,1595.4,444.7,494.2,168.8,96.5,868.4,967.2,955.2,417.1,986.5,159.2,307.8,592.9,497.1,1400.7,1976,708,665.1,505.7,2887.6,228.7,1936.5,1107.2,3111.4,6931.5,374.3,2569.2,473.7,756.4,949.6,93.8,594.1,1054,193.4,1863.2,,,104.1,20889.6,73894.4,3683.9,4778.2,2440.2,5976.8,1874.8,3306.5,1223.2,5494.4,9702.6,1271.2,2774.1,2337.7,5860.5,5691.7,2398.6,3272.2,1953.8,3093.5,5152.3,3603.2,664.2,800.1,5699.3,6734.3,832.9,457.6,595.5,32.42,22.1,45.77,271.52,58.09,25.15,17.26,38.29,262.17,54.98,0.05,0,0.01,-0.07,-0.04,-0.03,-0.08,0.09,-0.32,0.06,0.09,0.01,-0.08,0.18,0.21,0.04,-0.18,-0.06,105.1,110,96.5,107.5
Oct-18,586,1015.2,1022.8,1772.2,461.3,536.1,208.3,104.6,969.8,1081.5,988.4,414.5,983.1,182,326.8,624.4,545.4,1483.5,2181.2,796.3,743.9,532.6,3128.9,239.2,2074.2,1185.7,3312.7,6935.3,410.7,2608.3,320,863.2,980.9,105,386.7,1017.6,190.4,1961,,,104.4,16877.4,81211.4,3902,5119.6,2522.7,6092,1894.5,2141.4,1257.7,5421.5,9735.8,1306.6,3258.5,2570,5873.3,5565.5,2096.2,3638.9,2100.1,3069.9,5444.6,3038.9,709.2,822,6359.7,6712.6,1098,477.9,663.7,34.87,22.98,45.68,267.13,57.52,26.37,17.93,37.84,267.6,54.71,0.13,0.3,0.21,0.39,0.24,0.09,0.22,0.14,-0.13,0.06,-0.01,0.13,0.11,0.17,0.1,0.11,0.18,0.2,107.5,112,100.3,117.9
Nov-18,527,947.3,1022,1731.7,427.3,523.4,244.8,125.2,919.7,1123.9,1010.5,384.4,910.7,186.5,318.1,630.7,585.6,1465.6,2088.5,793.7,712.9,513.1,2986.4,235.1,2090.5,1186.4,3334.9,6869.5,465,2571.7,278.8,874.3,1019.9,102.6,380.2,1042.8,186.1,1909.1,,,104.6,16191.4,79120.4,3848.6,4937.5,2200.4,5973.8,1986.4,2306,1251.9,5508.8,10006.9,1340.4,2982.5,2491.2,6775.3,5845.1,2430.3,3883.1,2245.7,3237.7,5410.5,2365.7,714.9,843.1,6159.7,4674,931.6,498.6,669.8,35.51,22.48,44.83,259.58,56.78,26.32,17.35,37.31,261.43,53.92,-0.11,-0.12,-0.01,0.35,-0.14,-0.04,0.06,-0.11,-0.27,0.02,-0.08,0,-0.1,-0.29,-0.05,-0.04,-0.18,-0.1,112.1,131.3,123.3,142.4
Dec-18,355.9,945.1,986.7,1560.2,453.1,388,159.1,107.6,587.8,888.9,816.1,378.6,788.8,164,222,549.2,457,1254,1483.9,568.4,460,390.1,2517.6,312.6,2163.7,951.3,2852.6,5506.1,482.2,2747.7,448.6,612.8,820.3,117.7,513.5,987.1,172.4,1729.7,,,104.2,13573.7,66708.8,3521.4,4546.9,2226.7,6472.8,1861.1,3465.2,1351.8,5575.1,10602.7,1283.9,3058.1,2198.3,6185.3,5279.5,2352.4,3904.1,2141.1,3088.8,4779.1,2347,738.8,743.9,6065.6,4008.7,958.5,584.5,706.4,28.44,16.99,38.3,245.58,57.7,21.16,13.3,32.25,248.91,55.34,0.2,-0.09,-0.3,-0.08,-0.38,-0.15,-0.13,-0.37,0.2,-0.08,0.04,-0.2,-0.19,-0.1,-0.34,0.27,-0.06,-0.12,126.8,153,120.2,164.6
Jan-19,464.1,918.9,832.4,1500.3,371.2,494.6,169,116.6,732.9,1086.1,874.9,411.5,1027,223.8,270.5,547.7,532.3,1628,1971.4,607.3,574.4,504.6,2839.5,197.6,1845.9,1044.5,2948.9,6621.8,199.5,1930.2,284.9,708.2,923.4,91.1,260.4,832.3,176.6,1779.6,,,104.7,16633.2,68681.4,3530.5,4558,1802.1,5663.1,1684.7,2069.4,1286.3,5161.2,9117.5,1647.7,2923.4,2617.6,5307.3,4983.4,2033.6,3162.7,1646.9,2913.7,4849,2542.3,729.8,720.3,5363.1,4430.1,815.2,508.6,669.5,32.5,19.79,41.41,237.24,57.5,24.34,15.55,34.38,242.9,54.52,-0.25,-0.16,0.1,0.07,0.26,-0.09,-0.05,0.11,-0.39,-0.06,-0.17,-0.05,0.02,0.17,0.32,-0.05,-0.09,0.05,100.4,94.3,94.5,99.6
Feb-19,496.1,892.3,842.5,1497.3,352.4,464.7,170.8,95,771.7,982.1,832.3,378.2,957,228.5,276.1,533.8,531.7,1449,1921,624.4,624.6,484.1,2857,180,1869.7,1062.9,2966.5,6681.2,456,2112.8,269.6,731.5,931.4,103.3,282.6,851.7,171.2,1772.2,,,105,14688,66745.5,3441.4,4336,1910.6,5701.5,1636.9,2142.5,1183.3,5001.6,9160.1,1599,2658,2401.6,5899,5099.5,2666.8,3068.3,1669.6,2904.4,4916.2,2567.2,696.1,700.5,5342.7,4222.8,789.9,493.1,676.2,32.97,20.68,42.98,249.9,57.04,25.67,16.29,36.43,248.89,53.68,-0.13,0.03,-0.09,-0.2,-0.01,0.03,-0.08,-0.12,0.14,-0.11,-0.03,-0.03,-0.07,-0.23,-0.18,-0.18,-0.06,-0.01,106.9,92.7,89.1,106.1
Mar-19,553,982.9,909,1649.8,443.3,526.4,202.5,95.2,856,1067.9,1004.8,461.4,978.8,271.2,312,599.9,577.8,1736.5,2102.1,670.3,720,490.1,3109.1,238.9,2353.8,1245.6,3491,7284.1,529.1,2799.2,566.2,831.3,1124,154.9,381,1001.4,190.2,1843.8,,,105.1,25459.5,70868.5,3766.4,4665.3,2187.2,6416.6,1862.8,3153.4,1343.3,5645.1,10570.1,1668.9,3201.3,2707.4,6570,5840.4,2875.9,3350.3,1856.8,3208.4,5565.5,2639.9,766.3,739.5,5967,4429.8,860.7,580.6,724.6,32.64,20.89,42.85,255.55,57.44,26.28,16.8,37.6,253.76,54.21,0.11,0.09,0.33,-0.15,0.1,0.2,0.14,0.37,0.54,0.11,0.26,0.14,0.21,0.59,0.1,0.26,0.11,0.16,110.1,103.4,89.6,111.5
Apr-19,526.7,985.9,906.5,1525.6,475.4,526.5,178.3,101.7,843.4,1007.6,880.3,464.1,881.5,198.7,288.7,518.8,487.3,1404,1932.6,631.1,726.9,455.1,2798.8,157.3,1919.5,1099.3,3063.1,4780.2,401.5,2185.2,314.5,771.1,929.4,97.7,269.7,927.7,187.6,1827.9,,,104.6,17088,70602.9,3712.4,4755.2,2303.1,6332.3,1738.6,2230.4,1274.5,5115.6,9459,1664,3446.4,2376,5408.1,5024.1,2182.3,3172.8,1911.6,3019.6,4987.2,2801.3,762.6,759.1,5595.3,4263.6,822.6,495.4,666.2,31.29,20.75,43.15,262.73,57.91,24.62,16.67,37.06,259.05,54.65,-0.04,-0.1,-0.2,0.09,-0.09,-0.1,-0.12,-0.2,-0.1,-0.13,-0.16,-0.16,-0.04,-0.26,-0.12,-0.22,0.03,-0.08,112.9,113.7,91.5,112.5
May-19,553.6,1029.3,903.1,1576.2,502.9,512.6,190.8,110.1,878.7,1030.9,896.5,393.9,944.4,219.8,290.8,551,527.8,1457.4,2036.3,692.8,765.7,479,2989.3,201,2079.9,1126.5,3157.6,6106.9,451.3,2126.9,349.9,820,984.9,97.1,264.1,875.7,186.1,1999.2,,,104.8,17850,74178.7,3887.5,4874,2477.7,6714.3,1908.6,2303.4,1427.6,5149.5,9603.8,1724.2,2673.6,2523.8,6430.2,5301.6,2261.2,3107.4,2030.1,3238.5,5226.8,3345.3,816.1,765.1,6059.7,4533.2,811.1,468,698.6,31.47,21.11,42.12,258.61,57.78,25.03,17.17,38.02,259.13,54.71,-0.05,0.15,0.12,-0.18,0.18,0.01,0.15,0.27,0.35,0.08,0.05,0.03,0.06,-0.27,0.17,0.15,-0.03,0.12,113.6,113.3,89.6,113.7
Jun-19,508.3,914.4,844.5,1453.9,439.9,483.9,192.6,99.3,833.1,1001.7,865.7,340.4,840.1,221.9,277.9,547.5,508.8,1577.2,1920,666.5,696.6,467.9,2947.7,233.4,2072.9,1171.2,3182.7,6415.9,482.2,2613.2,447.4,710.7,927.9,119.1,383.9,950.7,188.9,1865,,,105,18265.7,68976.8,3725,4884.1,2780.3,6526,1925.1,2880.1,1320,5276.1,10558.7,1637.3,2889.6,2634.3,6431,5795.8,2783.8,3247.8,2071.9,3138.7,5219.4,3543.1,758,754.4,6171.6,4329,914.8,520,661.8,30.9,21.34,42.79,264.98,57.49,24.55,16.67,34.26,253.04,53.95,-0.12,-0.18,-0.13,-0.4,-0.15,-0.04,-0.17,0.05,-0.15,-0.03,0.07,0.02,-0.06,0.12,-0.11,0.15,-0.13,-0.17,112.5,121.2,89.1,114.1
Jul-19,534.3,1030.3,910.8,1590.8,545.3,527.1,256.6,133.4,839.3,1046.9,892.3,342,855.4,199.1,289.8,541.3,512.1,1669.1,2082.2,704.4,818.2,487.1,3033.5,175.9,1990.7,1168.1,3117.1,6624.4,383.9,2231.3,366.5,825.7,965.3,94.3,350.5,979.7,195.1,1989.2,,,105.4,16800.5,73786.2,4058.1,5312.4,2928.6,6861,1879.9,2229.6,1303.1,5259.7,9814.7,1801.9,3148.6,2558.8,6191,5380.1,2696.6,3327.8,2121.3,3494.3,5356.8,4108.8,788.6,905.3,6094.3,4675,913.4,486.3,689.3,34.44,23.52,45.68,277.14,57.44,26.9,18.87,39.71,269.72,54.36,0.02,-0.04,0.09,0.17,0.25,0.06,0.12,0.12,0.11,0.09,-0.07,0.02,0.14,0.07,0.25,-0.2,0.13,0.13,114.3,122,93,119.5
Aug-19,529.8,986.5,891.8,1647.3,505.6,478.8,188.5,86.1,812.7,1015.9,923.5,327.5,812.6,163.9,276.3,524.1,477.2,1377.3,1872.3,644.7,715.5,431.5,2894.4,176.6,1828.3,1087.7,2810.7,4879.6,474.7,2455.1,256.3,818.7,921.8,89.6,361.1,943,188.9,1941,,,105.3,14963.9,69316.7,3756.1,5000.8,2891.5,6708.8,1795.3,2243.5,1279,5130.2,9351.3,1703.3,2844.8,2472.2,6331.9,5310.5,2346.4,3126.9,2052.7,3309.9,4993.2,4153.5,765.1,873.1,5678.1,4855.8,764.2,444.7,706.8,32.67,22.68,45.85,285.25,57.59,24.83,17.81,39.1,273.67,54.32,-0.02,-0.23,-0.17,-0.16,-0.06,-0.08,-0.01,-0.36,0.09,-0.08,-0.12,-0.13,-0.11,-0.31,-0.36,-0.21,0.04,-0.06,111.3,117.8,91.4,111.9
Sep-19,528.2,968.2,908.7,1700.1,450.4,516.7,196,91.8,811.2,1041.7,1011.2,329.2,820.1,194.1,282.2,560.2,519.9,1473.8,1948.5,716.2,707.6,466.6,3062.1,220.9,2115.5,1206.5,3138.7,7016,432.6,2398.6,349.2,782.5,1047.8,99.5,494.9,1042.5,179.9,1943.4,,,105.3,21855.6,71574,3829.8,5075.5,2725.6,6242.1,2033.8,3719.4,1368,5425.4,10972.1,1769.5,3028.6,2618.3,6371.6,5572.2,2875.6,3455.3,2176.6,3077.8,5361.4,3809.4,763.9,870.7,5794.1,7209.5,809.7,484.7,653.8,33.92,22.7,45.23,273.04,57.25,26.08,17.78,38.3,262.03,53.83,0.1,0.11,0.12,-0.02,0.07,0.02,0.02,0.18,-0.38,0.15,0.21,0.09,0.12,0.18,0.27,0.18,-0.07,-0.09,110,115.5,96.1,109.7
Oct-19,562,1035.4,1005.3,1869.9,458.3,562.8,237.9,113.5,858.8,1143.9,1047.6,342.9,814.8,198.7,303.7,582.7,559.1,1540.7,2163.3,722.1,759.9,490.3,3143.9,232,2151.5,1207.1,3267.5,7112.2,421.9,2424.2,294.6,853.8,1027.6,97.6,365.9,886.4,191.8,1891.9,,,105.5,17475.4,76480.6,4071,5247.7,2550.3,6504.2,2025.8,2598.9,1435.7,5349.5,10524.9,1814.9,3556.2,2782.3,6204.1,5604.7,2900.3,3608.3,2320.7,3291.4,5339.3,3227.2,754.5,919.9,6228.3,7005.8,847.2,524.9,683.2,36.19,22.97,45.01,267.39,56.84,27.95,17.99,39.71,259.15,53.75,0.05,0.18,0.18,0.01,-0.1,0,0.21,0.04,-0.03,0.06,-0.17,0.01,0.07,0.18,0.36,0,0.02,0.21,111.6,121,101.1,118
Nov-19,494,964,988.8,1753.6,425.8,515.1,225.1,116.9,783.3,1039.6,972.9,306.7,759.3,160.1,266.3,535.8,483.7,1486.3,2006.6,671.7,678.8,444.6,3061.1,211.6,2016.9,1163.8,2938,5967,469.2,2447.7,328.4,827.2,976.3,98.4,379,932.8,189.9,1746.9,,,105.1,16490.8,69865.6,3766.1,4884.7,2207.4,6295.3,1916.9,2568,1481.8,5266.9,10370.8,1782.1,3169.3,2695.4,6668.5,5494.7,2485.6,3920.7,2157,3365.9,5389.1,2332.9,753.2,850.3,6110.6,4760.9,809.2,482.4,648.3,34.68,21.93,43.43,258,56.69,26.36,17.24,39.04,252.76,53.69,-0.14,0.07,-0.22,0.28,-0.31,-0.06,0.02,-0.2,-0.11,-0.12,-0.08,-0.07,-0.15,-0.34,0.07,-0.01,-0.22,-0.18,115.4,134.1,121,134.5
Dec-19,346.8,975.3,1005.6,1654.8,460,394.2,169.2,121.7,558.9,890.7,828.5,334.5,682.6,157.6,206.1,502.8,426.3,1291.7,1595.2,511.2,478.9,393.7,2516.3,388.5,2115.5,1057.9,2705.8,5306.2,523.8,2959.6,223.5,632.3,914.5,104.1,476.3,905.2,180.8,1674.1,,,105.3,14470,67792.1,3510.5,4884,2180.3,6816.2,1870.6,4371.5,1514.4,5346.5,11665.7,1745.7,3237.8,2553.1,6762.6,5318,2619.9,3875.4,2111.7,3208.2,5088.1,2464.2,773.1,817.9,6036.9,4384.4,801.8,568.2,705.9,30.19,17.84,38.96,250.31,57.49,22.81,13.99,34.9,243.64,54.16,0.2,0.07,-0.19,0.07,-0.23,-0.14,-0.1,-0.22,0.15,-0.02,0.08,-0.08,-0.11,0.03,-0.37,0.27,-0.12,-0.12,129.5,160.1,129.7,165.9
Jan-20,447.7,941.8,814,1546.4,389,469.7,174.5,100.5,762.3,991.9,854.6,407.5,820.2,203.7,286.9,511.4,533.9,1549,1925.7,634.3,629.4,459.5,2895.8,169.8,1796.5,1035.5,2611.7,6292.5,247.1,2007.2,287.1,700.2,912.7,89.1,282.2,889.9,197.9,1859.3,,,105.5,16898.2,68191.8,3796.3,4947.9,1783.3,5710.7,1553.6,2071.9,1328.8,5066.4,9657.1,1449.7,3095.6,2977.8,5593.8,5040.9,2352.4,3182.1,1696.7,3219.6,5093.3,2496.3,750.6,885.1,5431.6,4908.9,819.8,490.1,684.6,32.8,20.02,41.11,240.65,57.52,24.77,15.65,36.38,233.69,53.93,-0.23,-0.02,0.05,0.19,0.19,-0.09,-0.02,0.08,-0.38,-0.07,-0.15,-0.07,-0.05,0.15,0.21,-0.3,0.01,-0.07,105.5,102.9,95.4,99.3
Feb-20,497.9,895.1,817.6,1564.4,385.6,484.6,188.9,83.8,799.3,923.7,814.1,359.8,723.6,197.6,281.7,507.5,492.3,1651.2,1882.9,612.2,624,440.8,2939.3,207.3,1830.6,1015.3,2673,6315.7,465.1,2242.8,372.1,749.3,878.5,110.3,383.2,883.6,188.3,1735.6,,,105.5,15469.5,64187.7,3675.6,4678.5,1936.2,5705.2,1529.2,2304.5,1231.9,4930.9,9617.3,1382.9,2823.5,2677.6,6141.1,5020.7,2628.9,3152.3,1719.6,3204.1,4908.1,2377.2,714,843.8,5365.1,4533.5,800.1,444.9,675.8,33.24,20.86,42.26,249.65,56.93,24.87,16,36.3,237.53,53.51,-0.11,0.04,-0.06,-0.12,-0.14,0.04,-0.08,-0.14,0.03,-0.1,-0.12,-0.04,-0.1,-0.33,-0.34,-0.21,-0.07,-0.09,111.3,94.1,91.5,105
Mar-20,552.3,1046.5,901.1,1714.5,453.7,468.3,150.7,67.8,774.7,1104.6,839.5,482.7,795.9,247.5,318.4,628.1,567.9,1847.5,2003.3,580.1,601.9,447.3,2987.5,252.5,2276.5,1144.9,2820.4,4708.8,478.8,2285.3,436.6,702,1072.3,150,474.7,1003.7,202,1845.8,,,98.2,18704.2,61630.8,3545.6,4686.6,1177.7,4350.6,1770.3,2976.3,1383.9,5339.3,11377.5,1436,3397.9,2800.9,5967.6,6079.7,3325.7,3093.9,1863.9,3043.3,5102,1157.4,763.3,836.8,5851.9,4548.3,748.6,590.1,548.6,32.86,18.79,33.97,185.77,57.84,25.36,14.98,30.78,182.98,54.74,0.12,0.27,0.14,0.16,-0.01,0.07,0.16,-0.06,-0.45,0.06,0.16,0.1,0,0.47,-0.14,0.15,-0.19,0.04,124.6,68.8,94.1,97.4
Apr-20,280.5,904.9,759.3,1397.9,354.4,246.2,67.6,29,395.7,933.1,509.9,448.3,663.8,202.9,224.9,505.4,458.6,1779.8,1169.9,271.1,281.9,270.2,1886.2,153.9,1658.1,708,1577,603.6,278.2,1246.2,227.5,228.5,688.1,81.7,154.1,723.3,176.2,1359.6,,,78.5,2817.1,43819.1,2428.3,3800.1,262.9,700.8,1317.4,1413.5,1190,4800.9,9808.7,1288.6,3350.3,2221.4,4846.3,4268.9,2265.8,2289.2,1394.1,2029.3,3898.2,197.4,661.8,614.6,4460.7,4030.8,440.7,464.8,269.5,24.29,10.61,15.99,64.21,58.03,18.93,8.95,16.17,73.08,55.76,-0.11,-0.43,-0.49,-0.17,-0.47,-0.46,-0.21,-0.5,-0.64,-0.28,-0.34,-0.29,-0.37,-0.36,-0.24,0.23,-0.51,-0.44,121.8,49.9,75.2,72.2
May-20,394.9,930.8,740.9,1360.6,400.2,327.6,94.7,51.9,556.7,845.3,529.5,302,625.5,202.2,233.4,541.2,494.5,1750,1419.2,427.7,434.3,286.7,2062.6,207.2,1640.7,791,1797,1024.7,313.5,1105.7,265.3,342.7,747,102.6,223.2,708.5,183.2,1271.8,,,80.4,5040.7,44917.2,2577.5,3987.2,221.5,1037.4,1323.5,1337.5,1291.8,4710,9225.4,1338.3,2365.4,2267.5,5168.7,4248.6,2204.8,2180.1,1242.7,2081.1,3888.9,177.8,617.8,604.9,4521.7,4093.6,314.3,417.6,289,25.66,13.09,22.15,102.29,58.57,20.04,11.07,22.24,117.21,55.9,-0.02,-0.24,0.04,-0.2,-0.07,-0.01,0.02,-0.08,0.02,-0.07,-0.06,-0.01,-0.07,-0.3,0.13,-0.16,-0.14,-0.04,125.6,59.8,92.5,90.3
Jun-20,546.6,985.4,828.3,1445.2,483,473.5,130.9,73.4,780.7,932.9,650.8,367.6,574.7,194.4,317.4,556.8,535.4,1971.3,1765.2,579.9,600.9,369.8,2613.3,304.8,2032.9,1028.4,2502,3372.8,447.9,1565,202,483.8,916.1,113.8,320,871,193,1637.5,,,87.3,16180.3,57206.3,3024.5,4368.5,317.1,1687.8,1570.6,2066.6,1204.5,5034.9,10195.6,1331.4,2849.6,2562.5,5188.3,4966.5,2783.9,2266.8,1442.3,2809.4,4169,277.2,642.3,682.3,5718.8,4051.5,322.3,508.1,281.8,31.95,18.33,31.61,160.61,58.48,23.68,14.69,30.21,170.1,55.66,0.02,0.17,0.3,-0.04,0.16,0.25,0.05,0.31,0.18,0.16,0.22,0.2,0.2,0.18,-0.18,0.34,0.17,0.2,124.7,88.5,108.2,110.6
